city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature
Hollywood,Florida,FL,Broward County,-2.070237547,1.060938715,-0.030560753,-0.672124139,0.130953111,0.327324706,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,0.315176173,0.490810755,-0.030560753,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Miramar,Florida,FL,Broward County,-2.080057623,1.051070574,-0.064236871,-0.672124139,0.130953111,0.147486452,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.70966378,0.490810755,-0.064236871,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Coral Springs,Florida,FL,Broward County,-2.024850327,1.055556093,-0.082604765,-0.672124139,0.130953111,0.366497395,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.832724856,0.490810755,-0.082604765,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Pompano Beach,Florida,FL,Broward County,-2.030014819,1.063104749,-0.136089638,-0.672124139,0.130953111,0.095849726,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,1.090625866,0.490810755,-0.136089638,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Davie,Florida,FL,Broward County,-2.060907533,1.053909435,-0.150453765,-0.672124139,0.130953111,-0.276290819,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.108384864,0.490810755,-0.150453765,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Sunrise,Florida,FL,Broward County,-2.04662036,1.053159881,-0.177985833,-0.672124139,0.130953111,0.373619702,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,0.178562219,0.490810755,-0.177985833,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Plantation,Florida,FL,Broward County,-2.052029883,1.055402641,-0.179434109,-0.672124139,0.130953111,0.026407232,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,0.227669542,0.490810755,-0.179434109,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Plantation,Florida,FL,Sarasota County,-1.875061189,0.93103573,-0.179434109,-0.66602861,-0.508399002,-0.450193817,-1.627565678,1.627565678,-0.775728233,1.398876518,-0.611284305,-0.212720789,-0.774302412,-0.600089319,1.918351787,-0.857888869,-0.42244323,-0.504250465,-0.56369986,1.452456801,1.383730437,0.416591146,-1.091618045,0.770617541,-1.559343065,-0.56163639,-0.910065759,0.033364443,1.093765254,0.237456441,-0.915573769,1.489845398,0.652987536,-0.486999952,0.173450306,0.626621295,1.065391133,-0.472490283,-0.38139541,0.298307211,0.565751142,1.776306282,0.815419785,1.815535159,1.671272164,-0.49039944,-0.408915036,-3.68604518,6.533495669,-0.175603775,-0.971934981,-0.025343336,-0.16292083,0.40442594,-0.382795963,0.660507127,1.003614235,-0.729386875,0.227669542,0.527093123,-0.179434109,-1.593107082,0.610417183,0.626621295,0.527093123,0.660507127,-0.729386875,1.671272164,-0.28720103,0.237456441,-0.676748479,-0.537180511,5.012689734
Deerfield Beach,Florida,FL,Broward County,-2.018291044,1.063311319,-0.212833424,-0.672124139,0.130953111,0.268565673,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.425436974,0.490810755,-0.212833424,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Lauderhill,Florida,FL,Broward County,-2.045527146,1.05761589,-0.235565916,-0.672124139,0.130953111,0.958835934,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,0.697313667,0.490810755,-0.235565916,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Weston,Florida,FL,Broward County,-2.056817406,1.046921469,-0.237300882,-0.672124139,0.130953111,-0.310715303,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-1.757645561,0.490810755,-0.237300882,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Tamarac,Florida,FL,Broward County,-2.037026466,1.055845291,-0.248286523,-0.672124139,0.130953111,0.33622759,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.705604543,0.490810755,-0.248286523,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Coconut Creek,Florida,FL,Broward County,-2.022946627,1.05997669,-0.261812825,-0.672124139,0.130953111,0.282810287,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.724130946,0.490810755,-0.261812825,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Margate,Florida,FL,Broward County,-2.029298576,1.058341836,-0.267872846,-0.672124139,0.130953111,0.564141417,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,0.56922168,1.751195853,1.143072962,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.872344549,0.490810755,-0.267872846,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,0.858042846,0.591319038,-0.353118781,-0.101786297,0.924503849
Providence,Rhode Island,RI,Providence County,0.906621304,1.577316361,0.031388872,1.203188835,-0.409901703,1.265688665,-0.749580956,0.749580956,-0.074154402,0.3438154,-0.309783412,-0.051860732,-0.404436249,-0.256971364,0.377208518,0.445118855,0.633948627,0.510727916,-0.450665612,1.025436274,0.058332361,-0.391967786,0.453053087,0.113128762,-0.212608582,-0.08776297,1.103866179,-0.336413815,-0.992395972,1.063135833,-0.638211102,-1.107688072,-0.654853215,-0.663878158,-0.271647527,-0.416948829,-0.07493873,-0.304018417,0.56922168,1.751195853,1.143072962,-0.884145322,0.366915593,-0.751474985,-0.968997972,-0.400475055,0.164030375,-0.183511485,0.242437711,0.456407126,0.59355985,0.565150265,2.17514511,0.735101694,-0.242461684,-0.709361204,-0.285881276,0.295548038,0.304644812,0.143803255,0.031388872,0.177757077,-0.65133104,-0.416948829,0.143803255,-0.709361204,0.295548038,-0.968997972,0.858042846,1.063135833,0.186264049,0.595893589,0.217719422
Cranston,Rhode Island,RI,Providence County,0.895839954,1.573362022,-0.211869555,1.203188835,-0.409901703,-0.315463508,-0.749580956,0.749580956,-0.074154402,0.3438154,-0.309783412,-0.051860732,-0.404436249,-0.256971364,0.377208518,0.445118855,0.633948627,0.510727916,-0.450665612,1.025436274,0.058332361,-0.391967786,0.453053087,0.113128762,-0.212608582,-0.08776297,1.103866179,-0.336413815,-0.992395972,1.063135833,-0.638211102,-1.107688072,-0.654853215,-0.663878158,-0.271647527,-0.416948829,-0.07493873,-0.304018417,0.56922168,1.751195853,1.143072962,-0.884145322,0.366915593,-0.751474985,-0.968997972,-0.400475055,0.164030375,-0.183511485,0.242437711,0.456407126,0.59355985,0.565150265,2.17514511,0.735101694,-0.242461684,-0.709361204,-0.285881276,0.295548038,-0.945812626,0.143803255,-0.211869555,0.177757077,-0.65133104,-0.416948829,0.143803255,-0.709361204,0.295548038,-0.968997972,0.858042846,1.063135833,0.186264049,0.595893589,0.217719422
Pawtucket,Rhode Island,RI,Providence County,0.91630944,1.579936849,-0.234950523,1.203188835,-0.409901703,0.932720808,-0.749580956,0.749580956,-0.074154402,0.3438154,-0.309783412,-0.051860732,-0.404436249,-0.256971364,0.377208518,0.445118855,0.633948627,0.510727916,-0.450665612,1.025436274,0.058332361,-0.391967786,0.453053087,0.113128762,-0.212608582,-0.08776297,1.103866179,-0.336413815,-0.992395972,1.063135833,-0.638211102,-1.107688072,-0.654853215,-0.663878158,-0.271647527,-0.416948829,-0.07493873,-0.304018417,-0.87892926,-0.748805765,-0.482355595,-0.884145322,0.366915593,-0.751474985,-0.968997972,-0.400475055,0.164030375,-0.183511485,0.242437711,0.456407126,0.59355985,0.565150265,2.17514511,0.735101694,-0.242461684,-0.709361204,-0.285881276,0.295548038,-0.269828332,0.143803255,-0.234950523,0.177757077,-0.65133104,-0.416948829,0.143803255,-0.709361204,0.295548038,-0.968997972,-0.942649219,1.063135833,0.186264049,0.595893589,0.217719422
Newport News,Virginia,VA,Newport News city,0.017367279,1.276326246,0.029762651,1.654082156,-0.60483008,-0.378970746,-0.828302906,0.828302906,-0.786690324,-0.557692222,2.42956756,-0.212720789,-0.552382714,0.086146591,0.854425699,0.382070094,0.812300499,0.457308001,-0.606087703,0.481955602,-0.039845274,0.592364827,0.453053087,0.264856941,-0.100380709,-0.120443896,0.988784354,-0.151524686,-1.83989897,-0.965676386,1.78240854,-1.627194766,-1.962693965,-0.758526955,0.990849598,-0.806484221,0.386318293,-0.598844182,-0.808281666,-0.777904155,-0.568357819,0.274972597,1.163329491,0.465064605,0.076549002,-0.620750072,-0.884322015,0.950089388,-0.55172761,0.381753589,-0.408506127,0.824133429,0.036743012,0.70201402,-0.889681133,-0.709361204,-0.499436726,0.48542858,0.033423188,-0.864619119,0.029762651,0.7195782,-0.166472411,-0.806484221,-0.864619119,-0.709361204,0.48542858,0.076549002,-0.884335645,-0.965676386,0.132325766,0.716544998,-0.856810477
Santa Rosa,California,CA,Sonoma County,0.270069301,-1.44970059,0.023653201,-1.018748746,-0.467038443,-0.021074815,-0.228943417,0.228943417,0.188935784,0.423068817,-0.878327953,0.028569297,-0.434025542,0.429264545,0.378901463,-0.815856362,-0.916340722,-0.397410636,-0.13982143,0.753695938,-0.727088721,0.768138507,-0.47957854,-0.253547673,0.853556217,-0.365550837,0.355834316,0.125809008,1.289342869,-1.154403104,-0.083485767,3.04836548,0.652987536,0.59368275,0.215048235,0.719293545,1.116641914,-0.135546551,-0.808281666,-0.777904155,-0.568357819,-0.056203952,-0.683683395,-0.182268388,0.076549002,-0.467597879,0.012029082,-1.168992959,1.042339588,-0.249050769,-0.075709294,-0.026358278,-0.575622087,0.029016005,0.565847275,0.660507127,-1.328148656,1.118145989,-0.403233923,0.240794493,0.023653201,-0.067942191,0.059905507,0.719293545,0.240794493,0.660507127,1.118145989,0.076549002,-0.884335645,-1.154403104,-0.218273073,-0.904380451,1.193938797
Petaluma,California,CA,Sonoma County,0.231712576,-1.444978991,-0.263612048,-1.018748746,-0.467038443,-0.012171931,-0.228943417,0.228943417,0.188935784,0.423068817,-0.878327953,0.028569297,-0.434025542,0.429264545,0.378901463,-0.815856362,-0.916340722,-0.397410636,-0.13982143,0.753695938,-0.727088721,0.768138507,-0.47957854,-0.253547673,0.853556217,-0.365550837,0.355834316,0.125809008,1.289342869,-1.154403104,-0.083485767,3.04836548,0.652987536,0.59368275,0.215048235,0.719293545,1.116641914,-0.135546551,-0.909960864,-0.654974056,-0.308631902,-0.056203952,-0.683683395,-0.182268388,0.076549002,-0.467597879,0.012029082,-1.168992959,1.042339588,-0.249050769,-0.075709294,-0.026358278,-0.575622087,0.029016005,0.565847275,0.660507127,-1.328148656,1.118145989,-0.546137945,0.240794493,-0.263612048,-0.067942191,0.059905507,0.719293545,0.240794493,0.660507127,1.118145989,0.076549002,-0.952417621,-1.154403104,-0.218273073,-0.904380451,1.193938797
Salem,Oregon,OR,Marion County,1.490944076,-1.468463043,0.017751354,1.029700699,-0.540412722,-0.153431022,0.719252018,-0.719252018,0.167011602,0.546902282,-0.912785198,0.028569297,-0.715123826,2.144854319,-0.315870048,0.276988826,0.46931613,0.083368597,-1.086483257,0.287855363,0.205598814,1.576697439,0.598776778,-0.228259643,2.256404636,-0.365550837,0.298293404,-0.151524686,-0.210085512,-0.800540508,1.000750114,-0.357289514,0.652987536,-0.579034141,0.219208027,-0.967263427,-0.040771543,-0.556726216,-1.90905798,-1.201215721,-0.790905607,-0.983498286,0.586260641,-0.863084121,-1.074608778,-0.561745691,-0.341182562,0.182127951,0.300114339,0.753463004,0.281616957,1.059529058,0.397449543,1.170998919,0.653255562,0.660507127,0.421656504,-0.763764982,0.695672752,-0.509207927,0.017751354,-0.263065532,-0.710068447,-0.967263427,-0.509207927,0.660507127,-0.763764982,-1.074608778,-1.964329766,-0.800540508,-0.231757644,0.428030759,-0.008238313
