,city,state_name_x,state_id,lat,lng,city_population,county_fips,county,county_population,density,timezone,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,wikipedia_summary,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,state_name_y
26,Baldwin Park,California,CA,34.0829,-117.9721,75251,6037,Los Angeles County,10105722,4381,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Baldwin Park is a city located in the central San Gabriel Valley region of Los Angeles County, California, United States. As of the 2010 census, the population was 75,390, down from 75,837 at the 2000 census.


== History ==
Baldwin Park  began as part of cattle grazing land belonging to the San Gabriel Mission. It eventually became part of the Rancho Azusa de Dalton and the Rancho La Puente properties.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.041115324,6782.028673000001,CA
27,Lynwood,California,CA,33.924,-118.2017,69887,6037,Los Angeles County,10105722,5575,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Lynwood is a city in Los Angeles County, California. As of the 2010 census, the city had a total population of 69,772, down from 69,845 at the 2000 census. Lynwood is located near South Gate and Compton in the southern portion of the Los Angeles Basin. Incorporated in 1921, the city is named for Lynn Wood Sessions, wife of a local dairyman, Charles Sessions.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.045139368,6782.028673000001,CA
28,Redondo Beach,California,CA,33.8574,-118.3766,66749,6037,Los Angeles County,10105722,4158,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Redondo Beach (Spanish for round) is a coastal city in Los Angeles County, California, United States, located in the South Bay region of the Greater Los Angeles area. It is one of three adjacent beach cities along the southern portion of Santa Monica Bay. The population was 66,748 at the 2010 census, up from 63,261 at the 2000 census.
Redondo Beach was originally part of the 1785 Rancho San Pedro Spanish land grant that later became the South Redondo area.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.054006307,6782.028673000001,CA
29,Pico Rivera,California,CA,33.9902,-118.0888,62027,6037,Los Angeles County,10105722,2887,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Pico Rivera is a city located in southeastern Los Angeles County, California, United States. The city is situated approximately 11 miles (18 km) southeast of downtown Los Angeles, on the eastern edge of the Los Angeles basin, and on the southern edge of the area known as the San Gabriel Valley. The ports of Long Beach and Los Angeles, as well as Los Angeles International Airport (LAX), are in close proximity. The 2010 census reported that the city has a population of 62,942.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.048194451,6782.028673000001,CA
30,Montebello,California,CA,34.0155,-118.1108,61954,6037,Los Angeles County,10105722,2870,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Montebello  (Italian for beautiful mountain) is a city in Los Angeles County, California, United States, located in the southwestern area of the San Gabriel Valley on 8.4 sq mi (22 km2) 8 mi (13 km) east of downtown Los Angeles. It is considered part of the Gateway Cities, and is a member of the Gateway Cities Council of Governments. In the early 20th century, Montebello was a well-known source for oil reserves. At the 2010 census, the population was 62,500.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.055102675999999996,6782.028673000001,CA
31,Monterey Park,California,CA,34.0497,-118.1326,59669,6037,Los Angeles County,10105722,3002,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Monterey Park is a city located in the western San Gabriel Valley region of Los Angeles County, California in the Los Angeles metropolitan area, United States, approximately seven miles (11 km) from the Downtown Los Angeles civic center. The city's motto is ""Pride in the past, Faith in the future"". Monterey Park is part of a cluster of cities (Alhambra, Arcadia, Temple City, Rosemead, San Marino, and San Gabriel in the west San Gabriel Valley) with a growing Asian American population. According to the 2010 Census, the city had a total population of 60,269.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.045408907000000005,6782.028673000001,CA
32,Gardena,California,CA,33.8944,-118.3073,59329,6037,Los Angeles County,10105722,3929,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Gardena is a city located in the South Bay (southwestern) region of Los Angeles County, California, United States. The population was 58,829 at the 2010 census, up from 57,746 at the 2000 census. Until 2014, the US census cited the City of Gardena as the place with the highest percentage of Japanese Americans in California. Gardena has a large Japanese population, helping make the South Bay region of Los Angeles home to the largest concentration of Japanese companies within the mainland United States.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.055082097000000003,6782.028673000001,CA
33,Arcadia,California,CA,34.1342,-118.0373,57939,6037,Los Angeles County,10105722,2047,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Arcadia is a city in Los Angeles County, California, United States, located about 13 miles (21 km) northeast of downtown Los Angeles in the San Gabriel Valley and at the base of the San Gabriel Mountains. It is the site of the Santa Anita Park racetrack and home to the Los Angeles County Arboretum and Botanic Garden. The city had a population of 56,364 at the 2010 census, up from 53,248 at the 2000 census. The city is named after Arcadia, Greece.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.044553105999999995,6782.028673000001,CA
34,Huntington Park,California,CA,33.98,-118.2167,57509,6037,Los Angeles County,10105722,7370,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Huntington Park is a city in the Gateway Cities district of southeastern Los Angeles County, California.
As of the 2010 census, the city had a total population of 58,114, of whom 97% are Hispanic/Latino and about half were born outside the U.S.In 2019, Huntington Park was ranked lowest in California and 10th-worst nationally on a so-called “misery index”, based on census data compiled by Business Insider, due to factors such as low household income, nonetheless, Huntington Park and its Pacific Boulevard area are a busy and dynamic hub of the mostly Hispanic, working-class inner Southeast L.A. area.


== History ==
Named for prominent industrialist Henry E. Huntington, Huntington Park was incorporated in 1906 as a streetcar suburb on the Los Angeles Railway for workers in the rapidly expanding industries to the southeast of downtown Los Angeles. To this day, about 30% of its residents work at factories in nearby Vernon and Commerce.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.074646377,6782.028673000001,CA
35,Diamond Bar,California,CA,33.9991,-117.8161,55720,6037,Los Angeles County,10105722,1446,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Diamond Bar is a city in eastern Los Angeles County, California, United States. As of the 2010 census it had a population of 55,544, and in 2019 the population was estimated to be 55,720. It is named after the ""diamond over a bar"" branding iron registered in 1918 by ranch owner Frederick E. Lewis. The city features a public Los Angeles County golf course.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.029237102999999997,6782.028673000001,CA
36,Rosemead,California,CA,34.0689,-118.0823,54058,6037,Los Angeles County,10105722,4043,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Rosemead is a city in Los Angeles County, California, United States.  As of the 2010 census, it had a population of 53,764.  Rosemead is part of a cluster of cities, along with Arcadia, Temple City, Monterey Park, San Marino, and San Gabriel, in the west San Gabriel Valley with a growing Asian population.


== History ==
Prior to the arrival of the Spanish, the area around Rosemead was populated by Native Americans known as the people of the willow houses or better known as the Kizh (pronounced Keech), or as the Spaniards renamed them, the Gabrieleños.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.048034618,6782.028673000001,CA
37,Paramount,California,CA,33.8976,-118.1652,53955,6037,Los Angeles County,10105722,4405,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Paramount is a city in Los Angeles County, California, United States.  According to the 2010 census, the city had a total population of 54,098, down from 55,266 at the 2000 census.  Paramount is part of the Greater Los Angeles Area and is bordered by Compton and Lynwood to the west, South Gate and Downey to the north, Bellflower to the east and south, and Long Beach to the south.


== Geography ==
According to the United States Census Bureau, Paramount has a total area of 4.8 square miles (12 km2), of which 4.7 square miles (12 km2) is land and 0.1 square miles (0.26 km2) (2.28%) is water.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.065856766,6782.028673000001,CA
38,Glendora,California,CA,34.1449,-117.8468,51544,6037,Los Angeles County,10105722,1020,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,67.83285746,2.3866556180000003,62.9,16.61,51.4,74.4,"Glendora is a city in the San Gabriel Valley in Los Angeles County, California, 23 miles (37 km) east of downtown Los Angeles. As of the 2010 census, the population of Glendora was 50,073.
Known as the ""Pride of the Foothills"", Glendora is nestled in the foothills of the San Gabriel Mountains. Its downtown area, locally known as the Glendora Village, hosts dozens of restaurants, cafes, shops and boutiques along Glendora Avenue with many community events scheduled throughout the year.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.052769888,6782.028673000001,CA
39,Cerritos,California,CA,33.8677,-118.0686,49859,6037,Los Angeles County,10105722,2207,America/Los_Angeles,49.275459999999995,50.724540000000005,48.4,26.5,7.9,0.2,14.3,0.2,61.53225870000001,17.0,24.0,7.8,36.4,19.0,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,3066.598123,101.9367797,3.3240997230000002,62.9,16.61,51.4,74.4,"Cerritos (Spanish for little hills), known as Dairy Valley (1956-1967), is a city in Los Angeles County, California, United States, and is one of several cities that constitute the Gateway Cities of southeast Los Angeles County. It was incorporated on April 24, 1956. As of 2019, the population was 49,859. It is part of the Los Angeles–Long Beach–Anaheim, California Metropolitan Statistical Area designated by the Office of Management and Budget.",6123490,34.545604600000004,41.3405481,12.20227788,8.90861381,22.28247016,69.23589547,5.68137129,51.91701294,0.605218358,1,22.41333625,71.75722154,0.077431426,6782.028673000001,CA
40,Chicago,Illinois,IL,41.8373,-87.6862,2693976,17031,Cook County,5238541,4574,America/Chicago,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0.0,67.54638359999998,15.9,23.0,8.7,39.3,17.9,23.6,6.0,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,101.9367797,3.3240997230000002,51.0,39.96,41.9,60.0,"Chicago ( (listen) shih-KAH-goh, locally also  shih-KAW-goh), officially the City of Chicago, is the most populous city in the U.S. state of Illinois, and the third-most-populous city in the United States. With an estimated population of 2,693,976 in 2019, it is also the most populous city in the Midwestern United States. Chicago is the county seat of Cook County, the second-most-populous county in the US, with a small portion of the northwest side of the city extending into DuPage County near O'Hare Airport. Chicago is the principal city of the Chicago metropolitan area, often referred to as Chicagoland.",3511325,21.07535521,40.48454589,12.9631617,9.657366272,14.18935074,63.52884719,5.883587123,50.79538182,0.045296385,1,20.99897388,74.67501152,0.068159688,7351.159679,IL
41,Cicero,Illinois,IL,41.8445,-87.7593,80796,17031,Cook County,5238541,5318,America/Chicago,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0.0,67.54638359999998,15.9,23.0,8.7,39.3,17.9,23.6,6.0,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,101.9367797,3.3240997230000002,51.0,39.96,41.9,60.0,"Cicero (originally known as Hawthorne) is a suburb of Chicago and an incorporated town in Cook County, Illinois, United States. The population was 83,891 at the 2010 census. As of 2019, the town had a total population of 80,796, making it the 11th largest municipality in Illinois. The town of Cicero is named after Marcus Tullius Cicero, a Roman statesman and orator.",3511325,21.07535521,40.48454589,12.9631617,9.657366272,14.18935074,63.52884719,5.883587123,50.79538182,0.045296385,1,20.99897388,74.67501152,0.041694815,7351.159679,IL
